match_id,innings,team,batsman_id,batsman_position,runs,balls,fours,sixes,strikerate,isout,wickettype,fielders,bowler_id
1082605,2,Kings XI,67455,7,44,29,1,3,151.72,TRUE,bowled,,61832
1359483,2,RCB,54222,5,5,7,1,0,71.42,TRUE,bowled,,98673
1082605,2,Kings XI,66722,8,13,14,1,0,92.85,TRUE,bowled,,64244
1359483,2,RCB,59260,6,0,2,0,0,0.00,TRUE,bowled,,98673
1082605,2,Kings XI,77835,9,1,2,0,0,50.00,TRUE,bowled,,61832
1359483,2,RCB,103588,7,1,5,0,0,20.00,TRUE,caught,{63477},49039
1082605,2,Kings XI,61797,10,2,2,0,0,100.00,FALSE,not out,{-},
1359483,2,RCB,8813,8,9,8,1,0,112.50,TRUE,caught,{98673},114312
1082605,2,Kings XI,57444,11,,,,,,FALSE,DNB,,
1359483,2,RCB,101312,9,1,5,0,0,20.00,TRUE,caught,{49039},114312
1359483,2,RCB,53121,10,20,20,2,0,100.00,FALSE,not out,{-},
1359483,2,RCB,15731,11,1,3,0,0,33.33,TRUE,caught,{70411},114312
598049,1,Daredevils,6315,1,34,31,4,1,109.67,TRUE,caught,{2281},9815
598049,1,Daredevils,7781,2,11,7,2,0,157.14,TRUE,bowled,,50483
598049,1,Daredevils,52521,3,2,3,0,0,66.66,TRUE,caught,{60806},10125
598049,1,Daredevils,48739,4,13,18,2,0,72.22,TRUE,caught,{61479},10553
598049,1,Daredevils,47079,5,64,40,9,1,160.00,FALSE,not out,{-},
598049,1,Daredevils,51482,6,23,21,2,0,109.52,FALSE,not out,{-},
598049,1,Daredevils,7129,7,,,,,,FALSE,DNB,,
598049,1,Daredevils,47289,8,,,,,,FALSE,DNB,,
598049,1,Daredevils,58274,9,,,,,,FALSE,DNB,,
598049,1,Daredevils,66253,10,,,,,,FALSE,DNB,,
598049,1,Daredevils,54283,11,,,,,,FALSE,DNB,,
1178422,1,KKR,95316,1,76,45,6,4,168.88,TRUE,caught,{61413},70633
598049,2,Royals,2281,1,53,48,7,0,110.41,TRUE,caught,{7129},54283
1178422,1,KKR,54340,2,54,29,8,2,186.20,TRUE,caught,{61413},95219
598049,2,Royals,51096,2,63,45,5,1,140.00,FALSE,not out,{-},
1178422,1,KKR,51012,3,80,40,6,8,200.00,FALSE,not out,{-},
598049,2,Royals,10125,3,28,14,3,1,200.00,FALSE,not out,{-},
1178422,1,KKR,8813,4,15,7,1,1,214.28,FALSE,not out,{-},
598049,2,Royals,60806,4,,,,,,FALSE,DNB,,
1178422,1,KKR,49039,5,,,,,,FALSE,DNB,,
598049,2,Royals,10553,5,,,,,,FALSE,DNB,,
1178422,1,KKR,8742,6,,,,,,FALSE,DNB,,
598049,2,Royals,6253,6,,,,,,FALSE,DNB,,
1178422,1,KKR,70411,7,,,,,,FALSE,DNB,,
598049,2,Royals,61479,7,,,,,,FALSE,DNB,,
1178422,1,KKR,75591,8,,,,,,FALSE,DNB,,
598049,2,Royals,50483,8,,,,,,FALSE,DNB,,
1178422,1,KKR,47185,9,,,,,,FALSE,DNB,,
598049,2,Royals,9815,9,,,,,,FALSE,DNB,,
1178422,1,KKR,49441,10,,,,,,FALSE,DNB,,
598049,2,Royals,68573,10,,,,,,FALSE,DNB,,
1178422,1,KKR,69227,11,,,,,,FALSE,DNB,,
598049,2,Royals,17780,11,,,,,,FALSE,DNB,,
1178422,2,Mumbai,58406,1,0,4,0,0,0.00,TRUE,caught,{51012},49039
1178422,2,Mumbai,48405,2,12,9,3,0,133.33,TRUE,lbw,,49441
1178422,2,Mumbai,61413,3,15,16,1,1,93.75,TRUE,caught,{8813},51012
1178422,2,Mumbai,61990,4,26,14,2,2,185.71,TRUE,caught,{8813},51012
1178422,2,Mumbai,49040,5,20,21,2,0,95.23,TRUE,caught,{70411},49039
1178422,2,Mumbai,70633,6,91,34,6,9,267.64,TRUE,caught,{51012},49441
1178422,2,Mumbai,63224,7,24,18,0,2,133.33,TRUE,caught,{47185},47185
1178422,2,Mumbai,66726,8,3,3,0,0,100.00,FALSE,not out,{-},
1178422,2,Mumbai,95219,9,1,1,0,0,100.00,FALSE,not out,{-},
1178422,2,Mumbai,45105,10,,,,,,FALSE,DNB,,
1178422,2,Mumbai,70640,11,,,,,,FALSE,DNB,,
1136568,1,Kings XI,60530,1,47,30,2,4,156.66,TRUE,caught,{71335},75311
1136568,1,Kings XI,59599,2,15,11,3,0,136.36,TRUE,caught,{58406},58274
1136568,1,Kings XI,35812,3,0,1,0,0,0.00,TRUE,lbw,,58274
1136568,1,Kings XI,7716,4,4,4,1,0,100.00,TRUE,bowled,,58274
1136568,1,Kings XI,59600,5,29,26,3,0,111.53,TRUE,bowled,,96758
1136568,1,Kings XI,54212,6,11,9,0,1,122.22,TRUE,stumping,{58406},75311
1136568,1,Kings XI,67455,7,2,3,0,0,66.66,TRUE,lbw,,96758
1136568,1,Kings XI,12894,8,33,21,3,1,157.14,TRUE,stumping,{58406},61325
1136568,1,Kings XI,62500,9,7,7,0,0,100.00,TRUE,caught,{49752},49496
1136568,1,Kings XI,66722,10,1,2,0,0,50.00,FALSE,not out,{-},
1136568,1,Kings XI,90165,11,0,2,0,0,0.00,TRUE,caught,{71335},49496
1136568,2,RCB,58406,1,45,34,7,1,132.35,TRUE,bowled,,12894
1136568,2,RCB,10384,2,0,1,0,0,0.00,TRUE,caught,{90165},67455
1136568,2,RCB,49752,3,21,16,4,0,131.25,TRUE,bowled,,90165
1136568,2,RCB,46533,4,57,40,2,4,142.50,TRUE,caught,{59600},62500
1136568,2,RCB,71335,5,0,1,0,0,0.00,TRUE,caught,{59600},12894
1136568,2,RCB,59601,6,22,19,1,0,115.78,TRUE,run out,"{87569,60530}",
1136568,2,RCB,49496,7,1,2,0,0,50.00,FALSE,not out,{-},
1136568,2,RCB,75311,8,9,4,2,0,225.00,FALSE,not out,{-},
1136568,2,RCB,58274,9,,,,,,FALSE,DNB,,
1136568,2,RCB,96758,10,,,,,,FALSE,DNB,,
1136568,2,RCB,61325,11,,,,,,FALSE,DNB,,
829809,1,Kings XI,51216,1,15,12,1,1,125.00,TRUE,caught,{10384},66253
829809,1,Kings XI,66358,2,4,7,0,0,57.14,TRUE,caught,{7804},62033
829809,1,Kings XI,35384,3,12,7,2,0,171.42,TRUE,caught,{7593},7804
829809,1,Kings XI,54222,4,6,14,1,0,42.85,TRUE,bowled,,49247
829809,1,Kings XI,66725,5,15,14,3,0,107.14,TRUE,stumping,{7593},12894
829809,1,Kings XI,53891,6,11,15,1,0,73.33,TRUE,caught,{49247},66253
829809,1,Kings XI,67455,7,32,29,2,1,110.34,TRUE,caught,{7593},45257
829809,1,Kings XI,51491,8,25,20,1,2,125.00,FALSE,not out,{-},
829809,1,Kings XI,58511,9,1,2,0,0,50.00,FALSE,not out,{-},
829809,1,Kings XI,58299,10,,,,,,FALSE,DNB,,
829809,1,Kings XI,61797,11,,,,,,FALSE,DNB,,
829809,2,Super Kings,6256,1,1,4,0,0,25.00,TRUE,caught,{51216},61797
829809,2,Super Kings,10384,2,6,6,1,0,100.00,TRUE,bowled,,58511
829809,2,Super Kings,46933,3,55,41,5,1,134.14,TRUE,bowled,,51491
829809,2,Super Kings,15716,4,41,34,4,0,120.58,FALSE,not out,{-},
829809,2,Super Kings,7593,5,25,16,2,2,156.25,FALSE,not out,{-},
829809,2,Super Kings,45257,6,,,,,,FALSE,DNB,,
829809,2,Super Kings,66253,7,,,,,,FALSE,DNB,,
829809,2,Super Kings,49247,8,,,,,,FALSE,DNB,,
829809,2,Super Kings,12894,9,,,,,,FALSE,DNB,,
829809,2,Super Kings,7804,10,,,,,,FALSE,DNB,,
829809,2,Super Kings,62033,11,,,,,,FALSE,DNB,,
829741,1,Royals,51096,1,74,54,6,2,137.03,TRUE,caught,{51216},10130
829741,1,Royals,10125,2,45,35,5,2,128.57,TRUE,stumping,{51216},67455
829741,1,Royals,64479,3,19,9,1,2,211.11,TRUE,bowled,,75249
829741,1,Royals,50281,4,0,1,0,0,0.00,TRUE,caught,{54222},67455
829741,1,Royals,59600,5,25,13,2,1,192.30,TRUE,caught,{67455},58299
829741,1,Royals,50483,6,1,3,0,0,33.33,TRUE,caught,{54222},61797
829741,1,Royals,10553,7,12,4,1,1,300.00,FALSE,not out,{-},
829741,1,Royals,60806,8,5,2,1,0,250.00,FALSE,not out,{-},
829741,1,Royals,61832,9,,,,,,FALSE,DNB,,
829741,1,Royals,60628,10,,,,,,FALSE,DNB,,
829741,1,Royals,68573,11,,,,,,FALSE,DNB,,
829741,2,Kings XI,49342,1,21,18,0,2,116.66,TRUE,run out,{60628},
829741,2,Kings XI,7781,2,1,4,0,0,25.00,TRUE,run out,{50281},
829741,2,Kings XI,10129,3,65,40,5,3,162.50,TRUE,caught,{51096},68573
829741,2,Kings XI,54222,4,1,6,0,0,16.66,TRUE,caught,{50281},60628
829741,2,Kings XI,53891,5,54,30,1,5,180.00,TRUE,caught,{10553},64479
829741,2,Kings XI,51216,6,19,8,4,0,237.50,TRUE,bowled,,61832
829741,2,Kings XI,67455,7,12,7,1,0,171.42,FALSE,not out,{-},
829741,2,Kings XI,10130,8,13,7,1,0,185.71,FALSE,not out,{-},
829741,2,Kings XI,58299,9,,,,,,FALSE,DNB,,
829741,2,Kings XI,75249,10,,,,,,FALSE,DNB,,
829741,2,Kings XI,61797,11,,,,,,FALSE,DNB,,
1136591,1,RCB,66358,1,45,31,2,4,145.16,TRUE,lbw,,96617
1136591,1,RCB,58406,2,7,13,1,0,53.84,TRUE,caught,{48405},53716
1136591,1,RCB,10384,3,37,25,4,2,148.00,TRUE,run out,{70633},
1136591,1,RCB,49752,4,32,26,2,1,123.07,TRUE,caught,{49040},70633
1136591,1,RCB,59601,5,14,10,1,1,140.00,TRUE,caught,{61990},70633
1136591,1,RCB,47231,6,23,10,0,3,230.00,FALSE,not out,{-},
1136591,1,RCB,75311,7,1,3,0,0,33.33,TRUE,caught,{48405},70633
1136591,1,RCB,49108,8,1,2,0,0,50.00,TRUE,caught,{49028},70640
1136591,1,RCB,58274,9,1,2,0,0,50.00,FALSE,not out,{-},
1136591,1,RCB,61325,10,,,,,,FALSE,DNB,,
1136591,1,RCB,87477,11,,,,,,FALSE,DNB,,
1136591,2,Mumbai,61990,1,9,9,2,0,100.00,TRUE,lbw,,58274
1136591,2,Mumbai,75325,2,0,1,0,0,0.00,TRUE,bowled,,49108
1136591,2,Mumbai,45222,3,23,29,3,0,79.31,TRUE,run out,"{58274,58406}",
1136591,2,Mumbai,48405,4,0,1,0,0,0.00,TRUE,caught,{58406},58274
1136591,2,Mumbai,49040,5,13,13,1,0,100.00,TRUE,caught,{58406},87477
1136591,2,Mumbai,70633,6,50,42,5,1,119.04,TRUE,caught,{49752},49108
1136591,2,Mumbai,63224,7,23,19,1,1,121.05,TRUE,caught,{59601},87477
1136591,2,Mumbai,49028,8,12,6,1,1,200.00,FALSE,not out,{-},
1136591,2,Mumbai,53716,9,0,0,0,0,0.00,FALSE,not out,{-},
1136591,2,Mumbai,96617,10,,,,,,FALSE,DNB,,
1136591,2,Mumbai,70640,11,,,,,,FALSE,DNB,,
980911,1,Supergiants,51096,1,21,17,4,0,123.52,TRUE,lbw,,68573
980911,1,Supergiants,46933,2,69,43,5,4,160.46,TRUE,stumping,{8813},68573
980911,1,Supergiants,8107,3,37,31,2,1,119.35,TRUE,bowled,,45257
980911,1,Supergiants,50281,4,5,6,0,0,83.33,TRUE,caught,{50483},49247
1304052,1,KKR,51096,1,9,10,1,0,90.00,TRUE,caught,{103588},87477
980911,1,Supergiants,7593,5,22,10,2,1,220.00,FALSE,not out,{-},
734013,1,Super Kings,45554,1,9,15,1,0,60.00,TRUE,caught,{46533},57444
1304052,1,KKR,81147,2,10,14,1,0,71.42,TRUE,caught,{104922},104922
980911,1,Supergiants,50771,6,7,11,0,0,63.63,TRUE,bowled,,49247
1178423,1,Sunrisers,48739,1,81,56,7,2,144.64,TRUE,caught,{90165},12894
734013,1,Super Kings,10384,2,19,13,1,2,146.15,TRUE,caught,{53330},57444
1304052,1,KKR,71331,3,13,10,2,0,130.00,TRUE,caught,{46933},78239
980911,1,Supergiants,7520,7,0,2,0,0,0.00,FALSE,not out,{-},
1178423,1,Sunrisers,51216,2,28,13,3,1,215.38,TRUE,caught,{103766},66116
734013,1,Super Kings,15716,3,62,48,6,1,129.16,FALSE,not out,{-},
1304052,1,KKR,70411,4,10,5,1,1,200.00,TRUE,caught,{53121},104922
980911,1,Supergiants,12894,8,,,,,,FALSE,DNB,,
1178423,1,Sunrisers,51454,3,36,25,3,1,144.00,TRUE,caught,{63646},12894
734013,1,Super Kings,11984,4,25,29,1,1,86.20,TRUE,caught,{53330},2041
1304052,1,KKR,49039,5,12,8,1,1,150.00,TRUE,caught,{104922},78239
980911,1,Supergiants,49327,9,,,,,,FALSE,DNB,,
1178423,1,Sunrisers,46888,4,20,10,0,2,200.00,TRUE,bowled,,63646
734013,1,Super Kings,7593,5,7,6,1,0,116.66,TRUE,caught,{7568},48998
1304052,1,KKR,52241,6,14,15,0,1,93.33,TRUE,caught,{49752},59260
980911,1,Supergiants,47123,10,,,,,,FALSE,DNB,,
1178423,1,Sunrisers,51088,5,14,7,1,1,200.00,TRUE,caught,{66116},63646
734013,1,Super Kings,49247,6,10,9,0,0,111.11,FALSE,not out,{-},
1304052,1,KKR,49357,7,0,1,0,0,0.00,TRUE,bowled,,78239
980911,1,Supergiants,66116,11,,,,,,FALSE,DNB,,
1178423,1,Sunrisers,79159,6,1,2,0,0,50.00,TRUE,bowled,,101430
734013,1,Super Kings,7630,7,,,,,,FALSE,DNB,,
1304052,1,KKR,51012,8,25,18,1,3,138.88,TRUE,caught,{8813},59260
980911,2,Guj Lions,35812,1,50,36,7,2,138.88,TRUE,caught,{49327},66116
1178423,1,Sunrisers,63509,7,7,4,0,0,175.00,FALSE,not out,{-},
734013,1,Super Kings,12894,8,,,,,,FALSE,DNB,,
1304052,1,KKR,49108,9,1,5,0,0,20.00,TRUE,caught,{46933},78239
980911,2,Guj Lions,10384,2,49,31,3,3,158.06,TRUE,caught,{46933},49327
1178423,1,Sunrisers,95320,8,5,3,1,0,166.66,FALSE,not out,{-},
734013,1,Super Kings,62033,9,,,,,,FALSE,DNB,,
1304052,1,KKR,58274,10,18,12,2,1,150.00,TRUE,bowled,,104922
980911,2,Guj Lions,15716,3,24,24,1,0,100.00,TRUE,stumping,{7593},66116
1178423,1,Sunrisers,54282,9,,,,,,FALSE,DNB,,
1178423,1,Sunrisers,87603,10,,,,,,FALSE,DNB,,
1304052,1,KKR,98673,11,10,16,2,0,62.50,FALSE,not out,{-},
980911,2,Guj Lions,45257,4,22,10,3,1,220.00,FALSE,not out,{-},
734013,1,Super Kings,66722,10,,,,,,FALSE,DNB,,
1178423,1,Sunrisers,61797,11,,,,,,FALSE,DNB,,
1304052,2,RCB,46933,1,5,4,1,0,125.00,TRUE,caught,{51096},49108
980911,2,Guj Lions,49247,5,4,8,0,0,50.00,FALSE,not out,{-},
734013,1,Super Kings,45772,11,,,,,,FALSE,DNB,,
1178423,2,Kings XI,60530,1,79,56,4,5,141.07,TRUE,caught,{51088},87603
1304052,2,RCB,101312,2,0,2,0,0,0.00,TRUE,caught,{49357},58274
980911,2,Guj Lions,8813,6,,,,,,FALSE,DNB,,
734013,2,RCB,7568,1,46,50,3,3,92.00,TRUE,bowled,,12894
1178423,2,Kings XI,7568,2,4,3,1,0,133.33,TRUE,caught,{51454},87603
1304052,2,RCB,49752,3,12,7,2,0,171.42,TRUE,caught,{49357},58274
980911,2,Guj Lions,64767,7,,,,,,FALSE,DNB,,
734013,2,RCB,9900,2,10,14,2,0,71.42,TRUE,caught,{15716},12894
1178423,2,Kings XI,59599,3,27,18,2,1,150.00,TRUE,caught,{63509},79159
1304052,2,RCB,53121,4,18,28,3,0,64.28,TRUE,caught,{70411},49039
980911,2,Guj Lions,50483,8,,,,,,FALSE,DNB,,
734013,2,RCB,49752,3,27,29,1,1,93.10,TRUE,stumping,{7593},49247
1178423,2,Kings XI,70405,4,21,10,2,2,210.00,TRUE,caught,{54282},87603
1304052,2,RCB,84201,5,28,40,1,1,70.00,TRUE,caught,{49357},49108
980911,2,Guj Lions,48319,9,,,,,,FALSE,DNB,,
734013,2,RCB,46533,4,28,14,1,3,200.00,TRUE,caught,{49247},11984
1178423,2,Kings XI,53891,5,11,11,1,0,100.00,TRUE,caught,{63509},79159
1304052,2,RCB,103588,6,27,20,0,3,135.00,TRUE,stumping,{49357},98673
980911,2,Guj Lions,7458,10,,,,,,FALSE,DNB,,
734013,2,RCB,7716,5,13,9,0,1,144.44,FALSE,not out,{-},
1178423,2,Kings XI,12894,6,0,1,0,0,0.00,TRUE,caught,{51454},79159
1304052,2,RCB,8813,7,14,7,1,1,200.00,FALSE,not out,{-},
980911,2,Guj Lions,68573,11,,,,,,FALSE,DNB,,
734013,2,RCB,47340,6,1,2,0,0,50.00,TRUE,caught,{10384},11984
1178423,2,Kings XI,103766,7,16,17,1,1,94.11,TRUE,lbw,,61797
1304052,2,RCB,78239,8,4,3,1,0,133.33,TRUE,caught,{51012},49108
734013,2,RCB,48998,7,4,1,1,0,400.00,FALSE,not out,{-},
1178423,2,Kings XI,66116,8,1,1,0,0,100.00,FALSE,not out,{-},
1304052,2,RCB,59260,9,10,6,2,0,166.66,FALSE,not out,{-},
734013,2,RCB,53330,8,,,,,,FALSE,DNB,,
1178423,2,Kings XI,90165,9,0,3,0,0,0.00,TRUE,bowled,,61797
1304052,2,RCB,87477,10,,,,,,FALSE,DNB,,
734013,2,RCB,2041,9,,,,,,FALSE,DNB,,
1178423,2,Kings XI,63646,10,1,1,0,0,100.00,FALSE,not out,{-},
734013,2,RCB,57444,11,,,,,,FALSE,DNB,,
1178423,2,Kings XI,101430,11,,,,,,FALSE,DNB,,
501219,1,Kochi,10384,1,23,19,2,1,121.05,TRUE,caught,{47055},48277
501219,1,Kochi,6315,2,25,27,5,0,92.59,TRUE,lbw,,15473
501219,1,Kochi,9900,3,9,11,1,0,81.81,TRUE,lbw,,15473
501219,1,Kochi,6253,4,2,8,0,0,25.00,TRUE,bowled,,15473
501219,1,Kochi,49247,5,29,18,1,3,161.11,TRUE,caught,{15473},5966
501219,1,Kochi,51482,6,12,11,1,0,109.09,TRUE,bowled,,48277
501219,1,Kochi,8807,7,10,10,0,1,100.00,FALSE,not out,{-},
501219,1,Kochi,10556,8,11,10,1,0,110.00,TRUE,bowled,,48277
501219,1,Kochi,10671,9,3,6,0,0,50.00,FALSE,not out,{-},
501219,1,Kochi,47123,10,,,,,,FALSE,DNB,,
501219,1,Kochi,2041,11,,,,,,FALSE,DNB,,
501219,2,KKR,11920,1,16,14,2,0,114.28,TRUE,bowled,,49247
501219,2,KKR,2232,2,6,9,0,0,66.66,TRUE,caught,{51482},10556
501219,2,KKR,7773,3,3,5,0,0,60.00,TRUE,bowled,,47123
501219,2,KKR,47624,4,46,51,2,2,90.19,TRUE,stumping,{9900},49247
501219,2,KKR,47055,5,10,12,1,0,83.33,TRUE,run out,{6315},
501219,2,KKR,48277,6,2,5,0,0,40.00,TRUE,bowled,,47123
501219,2,KKR,15473,7,8,3,0,1,266.66,TRUE,caught,{2041},10671
501219,2,KKR,7520,8,10,8,1,0,125.00,TRUE,run out,"{9900,49247}",
501219,2,KKR,5966,9,1,3,0,0,33.33,TRUE,caught,{51482},2041
501219,2,KKR,51050,10,12,9,1,0,133.33,FALSE,not out,{-},
501219,2,KKR,9022,11,1,1,0,0,100.00,FALSE,not out,{-},
1254096,1,Mumbai,48405,1,33,30,4,0,110.00,TRUE,caught,{95316},49039
1254096,1,Mumbai,58406,2,55,42,4,3,130.95,TRUE,caught,{49039},84635
1254096,1,Mumbai,61990,3,5,10,0,0,50.00,TRUE,caught,{8813},84635
1254096,1,Mumbai,75325,4,14,13,0,1,107.69,TRUE,caught,{51012},64402
1254096,1,Mumbai,49040,5,21,15,2,1,140.00,TRUE,run out,"{47055,64402}",
1254096,1,Mumbai,63224,6,12,9,0,1,133.33,TRUE,caught,{81147},64402
1254096,1,Mumbai,15317,7,5,2,1,0,250.00,FALSE,not out,{-},
1254096,1,Mumbai,62153,8,1,1,0,0,100.00,FALSE,not out,{-},
1254096,1,Mumbai,95219,9,,,,,,FALSE,DNB,,
1254096,1,Mumbai,70640,10,,,,,,FALSE,DNB,,
1254096,1,Mumbai,51092,11,,,,,,FALSE,DNB,,
1254096,2,KKR,95316,1,13,9,1,1,144.44,TRUE,bowled,,70640
1254096,2,KKR,81147,2,53,30,4,3,176.66,TRUE,bowled,,70640
1254096,2,KKR,61999,3,74,42,8,3,176.19,FALSE,not out,{-},
1254096,2,KKR,47055,4,7,8,0,1,87.50,TRUE,caught,{51092},70640
1254096,2,KKR,70411,5,5,2,1,0,250.00,FALSE,not out,{-},
1254096,2,KKR,51012,6,,,,,,FALSE,DNB,,
1254096,2,KKR,8813,7,,,,,,FALSE,DNB,,
1254096,2,KKR,49039,8,,,,,,FALSE,DNB,,
1254096,2,KKR,64402,9,,,,,,FALSE,DNB,,
1254096,2,KKR,84635,10,,,,,,FALSE,DNB,,
1254096,2,KKR,98673,11,,,,,,FALSE,DNB,,
1304056,1,Titans,49024,1,1,2,0,0,50.00,TRUE,caught,{86165},54674
1304056,1,Titans,95316,2,84,46,6,4,182.60,TRUE,caught,{67455},87603
1304056,1,Titans,63509,3,13,20,1,0,65.00,TRUE,bowled,,67609
1304056,1,Titans,70633,4,31,27,4,0,114.81,TRUE,caught,{80425},87603
1304056,1,Titans,53891,5,20,15,2,0,133.33,FALSE,not out,{-},
1082617,1,KKR,49039,1,34,17,6,1,200.00,TRUE,caught,{61325},10553
1304056,1,Titans,60628,6,14,8,1,1,175.00,TRUE,caught,{63477},54674
1082617,1,KKR,7773,2,14,11,1,1,127.27,TRUE,caught,{51482},62490
1304056,1,Titans,77887,7,1,2,0,0,50.00,TRUE,caught,{67455},54674
1082617,1,KKR,8742,3,11,9,2,0,122.22,TRUE,lbw,,45772
1304056,1,Titans,79159,8,0,1,0,0,0.00,FALSE,not out,{-},
1082617,1,KKR,51454,4,15,16,1,0,93.75,TRUE,caught,{45772},61325
1304056,1,Titans,57444,9,,,,,,FALSE,DNB,,
1082617,1,KKR,15473,5,8,8,0,0,100.00,TRUE,stumping,{51482},61325
1304056,1,Titans,64402,10,,,,,,FALSE,DNB,,
1082617,1,KKR,61990,6,15,19,1,0,78.94,TRUE,caught,{62490},66253
1082617,1,KKR,47231,7,0,2,0,0,0.00,TRUE,caught,{49752},61325
1304056,1,Titans,63646,11,,,,,,FALSE,DNB,,
1082617,1,KKR,49496,8,18,21,3,0,85.71,TRUE,caught,{59601},62490
1304056,2,Capitals,95315,1,10,7,1,0,142.85,TRUE,caught,{63509},64402
1082617,1,KKR,49958,9,2,3,0,0,66.66,TRUE,caught,{46533},66253
1304056,2,Capitals,70695,2,3,5,0,0,60.00,TRUE,caught,{77887},70633
1082617,1,KKR,58274,10,2,4,0,0,50.00,FALSE,not out,{-},
1304056,2,Capitals,59601,3,18,16,4,0,112.50,TRUE,caught,{49024},64402
1082617,1,KKR,67609,11,4,7,0,0,57.14,TRUE,bowled,,51455
1304056,2,Capitals,86165,4,43,29,7,0,148.27,TRUE,caught,{77887},64402
1082617,2,RCB,7568,1,7,17,1,0,41.17,TRUE,caught,{49958},49496
1304056,2,Capitals,86109,5,25,22,2,1,113.63,TRUE,run out,"{77887,63509}",
1082617,2,RCB,49752,2,0,1,0,0,0.00,TRUE,caught,{51454},49958
1304056,2,Capitals,80425,6,20,12,2,1,166.66,TRUE,lbw,,63646
1082617,2,RCB,59601,3,1,3,0,0,33.33,TRUE,caught,{51454},58274
1304056,2,Capitals,67455,7,8,4,2,0,200.00,TRUE,caught,{49024},64402
1082617,2,RCB,46533,4,8,6,2,0,133.33,TRUE,caught,{8742},49958
1304056,2,Capitals,63477,8,2,5,0,0,40.00,TRUE,lbw,,79159
1082617,2,RCB,51482,5,9,7,2,0,128.57,TRUE,caught,{49496},49958
1304056,2,Capitals,67609,9,14,14,0,1,100.00,FALSE,not out,{-},
1082617,2,RCB,10553,6,8,9,2,0,88.88,TRUE,caught,{8742},49496
1304056,2,Capitals,87603,10,0,1,0,0,0.00,TRUE,caught,{49024},63646
1082617,2,RCB,66253,7,2,3,0,0,66.66,TRUE,lbw,,47231
1304056,2,Capitals,54674,11,3,5,0,0,60.00,FALSE,not out,{-},
1082617,2,RCB,45772,8,0,3,0,0,0.00,TRUE,lbw,,49496
1082617,2,RCB,62490,9,2,5,0,0,40.00,TRUE,caught,{67609},47231
1082617,2,RCB,51455,10,5,4,1,0,125.00,FALSE,not out,{-},
1082617,2,RCB,61325,11,0,2,0,0,0.00,TRUE,caught,{51454},47231
419119,1,Mumbai,1988,1,2,5,0,0,40.00,TRUE,lbw,,47154
419119,1,Mumbai,1934,2,25,22,4,0,113.63,TRUE,bowled,,10556
419119,1,Mumbai,55296,3,9,10,2,0,90.00,TRUE,caught,{51454},2232
419119,1,Mumbai,15317,4,25,21,3,0,119.04,TRUE,bowled,,1973
419119,1,Mumbai,8999,5,3,4,0,0,75.00,TRUE,caught,{3947},10556
419119,1,Mumbai,45257,6,1,2,0,0,50.00,TRUE,lbw,,10556
419119,1,Mumbai,7519,7,24,22,3,0,109.09,TRUE,caught,{2281},47154
419119,1,Mumbai,49040,8,21,19,1,1,110.52,TRUE,caught,{49752},47154
419119,1,Mumbai,7139,9,4,6,0,0,66.66,TRUE,caught,{2232},48319
419119,1,Mumbai,7678,10,23,9,3,1,255.55,FALSE,not out,{-},
419119,1,Mumbai,45105,11,0,0,0,0,0.00,FALSE,not out,{-},
419119,2,RCB,51454,1,40,27,3,2,148.14,TRUE,caught,{49040},7139
419119,2,RCB,2232,2,66,55,10,0,120.00,FALSE,not out,{-},
419119,2,RCB,8742,3,23,15,2,1,153.33,TRUE,caught,{45105},7678
419119,2,RCB,49752,4,17,12,0,2,141.66,TRUE,run out,{49040},
419119,2,RCB,47055,5,7,6,0,0,116.66,FALSE,not out,{-},
419119,2,RCB,2281,6,,,,,,FALSE,DNB,,
419119,2,RCB,3947,7,,,,,,FALSE,DNB,,
419119,2,RCB,48319,8,,,,,,FALSE,DNB,,
419119,2,RCB,1973,9,,,,,,FALSE,DNB,,
419119,2,RCB,47154,10,,,,,,FALSE,DNB,,
419119,2,RCB,10556,11,,,,,,FALSE,DNB,,
419135,1,KKR,2024,1,88,54,9,5,162.96,TRUE,caught,{48405},48431
419135,1,KKR,7568,2,4,7,1,0,57.14,TRUE,caught,{49034},4382
419135,1,KKR,17752,3,17,13,3,0,130.76,TRUE,caught,{48431},4382
419135,1,KKR,47624,4,5,7,0,0,71.42,TRUE,bowled,,48431
419135,1,KKR,11984,5,31,27,1,2,114.81,TRUE,caught,{2347},58265
419135,1,KKR,47023,6,4,4,0,0,100.00,TRUE,caught,{2347},58265
419135,1,KKR,51216,7,10,4,2,0,250.00,FALSE,not out,{-},
419135,1,KKR,7129,8,8,5,1,0,160.00,FALSE,not out,{-},
419135,1,KKR,7136,9,,,,,,FALSE,DNB,,
419135,1,KKR,10280,10,,,,,,FALSE,DNB,,
419135,1,KKR,49403,11,,,,,,FALSE,DNB,,
419135,2,Chargers,2347,1,50,45,5,1,111.11,TRUE,caught,{11984},10280
419135,2,Chargers,4176,2,9,5,2,0,180.00,TRUE,caught,{17752},7129
419135,2,Chargers,8539,3,29,16,6,0,181.25,TRUE,caught,{47624},47023
419135,2,Chargers,4382,4,45,37,5,0,121.62,TRUE,caught,{7136},7568
419135,2,Chargers,48405,5,2,6,0,0,33.33,TRUE,bowled,,7136
419135,2,Chargers,12084,6,15,11,0,1,136.36,FALSE,not out,{-},
