match_id,innings,team,player_id,wicket,overs,runs
1359530,2,Royals,53271,1,1.40,30
336000,1,Royals,10406,1,1.60,11
336000,1,Royals,7632,2,6.60,53
336000,1,Royals,12106,3,11.30,106
336000,1,Royals,10125,4,11.60,111
336000,1,Royals,49247,5,17.20,168
336000,1,Royals,15473,6,19.20,190
336000,1,Royals,2000,7,19.40,192
336000,2,KKR,11647,1,1.40,15
336000,2,KKR,7129,2,4.50,44
336000,2,KKR,6253,3,5.60,51
336000,2,KKR,2024,4,13.50,119
336000,2,KKR,7704,5,14.10,121
336000,2,KKR,11984,6,17.10,143
336000,2,KKR,51216,7,17.40,145
336000,2,KKR,54479,8,18.20,147
336000,2,KKR,44908,9,18.30,148
336000,2,KKR,48965,10,19.10,151
419132,1,Kings XI,44691,1,1.20,5
419132,1,Kings XI,11920,2,4.40,40
419132,1,Kings XI,6315,3,10.40,89
419132,1,Kings XI,7716,4,11.20,92
419132,1,Kings XI,11399,5,15.50,124
419132,1,Kings XI,10129,6,15.60,124
419132,1,Kings XI,5966,7,16.40,129
419132,1,Kings XI,15851,8,17.20,133
419132,1,Kings XI,46695,9,18.60,150
419132,1,Kings XI,47185,10,19.60,163
419132,2,Mumbai,1934,1,5.20,42
419132,2,Mumbai,49040,2,9.60,82
419132,2,Mumbai,15887,3,11.40,91
419132,2,Mumbai,8999,4,15.50,122
419132,2,Mumbai,45257,5,16.60,133
419132,2,Mumbai,15317,6,18.60,158
1254097,1,Capitals,15887,1,3.10,18
1254097,1,Capitals,95315,2,4.10,21
1359501,1,RCB,49752,1,16.10,137
1254097,1,Capitals,86165,3,11.40,83
1359501,1,RCB,54222,2,16.20,137
1254097,1,Capitals,71331,4,13.20,90
1359501,1,RCB,46933,3,17.30,151
1254097,1,Capitals,72393,5,16.30,121
1359501,1,RCB,8813,4,18.60,163
1254097,1,Capitals,67455,6,18.20,142
1359501,2,Punjab Kings,101424,1,0.20,4
1254097,2,Royals,59832,1,0.60,6
1359501,2,Punjab Kings,70472,2,2.10,20
1254097,2,Royals,102743,2,1.10,6
1359501,2,Punjab Kings,59832,3,3.20,27
1254097,2,Royals,53891,3,4.20,17
1359501,2,Punjab Kings,56442,4,5.30,43
1254097,2,Royals,81197,4,10.20,48
1359501,2,Punjab Kings,72103,5,9.50,76
1254097,2,Royals,96392,5,11.50,55
1359501,2,Punjab Kings,103766,6,11.30,97
1254097,2,Royals,60628,6,17.20,99
1359501,2,Punjab Kings,75315,7,12.50,106
1359501,2,Punjab Kings,104281,8,17.30,147
1359501,2,Punjab Kings,80817,9,17.60,149
1359501,2,Punjab Kings,75347,10,18.20,150
548370,1,KKR,10384,1,1.20,6
548370,1,KKR,2232,2,1.30,6
548370,1,KKR,7773,3,8.30,44
548370,1,KKR,48277,4,13.20,89
548370,1,KKR,47624,5,14.10,91
548370,1,KKR,54479,6,15.40,96
548370,1,KKR,7520,7,18.10,125
548370,2,Mumbai,2347,1,5.60,26
548370,2,Mumbai,1934,2,10.60,60
548370,2,Mumbai,8813,3,12.50,66
548370,2,Mumbai,8999,4,15.30,83
548370,2,Mumbai,49040,5,16.40,96
548370,2,Mumbai,45554,6,16.50,96
548370,2,Mumbai,7139,7,17.10,97
548370,2,Mumbai,48405,8,17.50,104
548370,2,Mumbai,45105,9,18.60,108
548370,2,Mumbai,47123,10,19.10,108
1082646,1,RCB,75995,1,4.50,30
1082646,1,RCB,7568,2,13.10,96
1082646,1,RCB,66190,3,14.10,102
1082646,1,RCB,49752,4,16.30,118
1082646,1,RCB,51482,5,17.40,131
1082646,1,RCB,61479,6,18.50,144
1082646,2,Daredevils,60806,1,0.20,0
1082646,2,Daredevils,59600,2,5.20,41
1082646,2,Daredevils,71331,3,11.40,87
1082646,2,Daredevils,10238,4,11.50,87
1082646,2,Daredevils,51057,5,15.20,105
1082646,2,Daredevils,64244,6,15.60,113
1082646,2,Daredevils,86165,7,16.40,119
1082646,2,Daredevils,12562,8,17.60,135
1082646,2,Daredevils,63646,9,19.20,150
1082646,2,Daredevils,15308,10,19.60,151
1304070,1,Titans,49024,1,1.20,12
1304070,1,Titans,63509,2,2.50,15
1304070,1,Titans,95316,3,6.40,53
1304070,1,Titans,77887,4,15.50,139
1304070,2,Royals,100878,1,1.60,28
1304070,2,Royals,12894,2,5.10,56
1304070,2,Royals,53271,3,5.60,65
1304070,2,Royals,60806,4,7.30,74
1304070,2,Royals,55398,5,10.30,90
1304070,2,Royals,72393,6,12.50,116
1304070,2,Royals,96392,7,15.60,138
1304070,2,Royals,57196,8,17.20,147
1304070,2,Royals,61325,9,19.30,155
392203,1,Mumbai,1988,1,3.20,19
392203,1,Mumbai,7139,2,5.50,40
392203,1,Mumbai,1934,3,7.50,54
392203,1,Mumbai,47308,4,11.40,71
392203,1,Mumbai,7221,5,15.50,96
392203,1,Mumbai,51096,6,18.50,131
392203,2,KKR,2024,1,0.40,1
392203,2,KKR,7568,2,2.20,8
392203,2,KKR,6354,3,14.50,97
392203,2,KKR,7704,4,17.20,119
392203,2,KKR,6253,5,18.60,130
392203,2,KKR,10384,6,19.30,132
1082613,1,KKR,49039,1,3.20,45
1082613,1,KKR,7773,2,11.30,114
336038,1,Royals,10406,1,6.40,65
336038,1,Royals,12106,2,6.60,65
1082613,1,KKR,8742,3,18.20,169
336038,1,Royals,48128,3,8.50,76
1082613,1,KKR,51454,4,19.30,184
336038,1,Royals,7632,4,13.40,128
1082613,1,KKR,61990,5,19.50,186
336038,1,Royals,10125,5,15.60,155
1082613,2,Guj Lions,35812,1,3.30,42
336038,1,Royals,49247,6,17.40,171
1082613,2,Guj Lions,10384,2,6.20,73
336038,1,Royals,2000,7,17.60,172
1082613,2,Guj Lions,8813,3,7.20,81
336038,1,Royals,47252,8,19.30,190
1082613,2,Guj Lions,75325,4,11.40,115
336038,1,Royals,15473,9,19.40,191
1082613,2,Guj Lions,45554,5,12.40,122
336038,2,Daredevils,7781,1,1.20,10
1082613,2,Guj Lions,15716,6,17.50,180
336038,2,Daredevils,7773,2,3.60,23
336038,2,Daredevils,15887,3,5.20,24
336038,2,Daredevils,47624,4,6.20,28
336038,2,Daredevils,8813,5,9.50,55
336038,2,Daredevils,11374,6,12.10,75
336038,2,Daredevils,7419,7,12.50,76
336038,2,Daredevils,12562,8,13.10,77
336038,2,Daredevils,48373,9,15.20,82
336038,2,Daredevils,19627,10,16.10,87
980931,1,RCB,60530,1,3.40,27
980931,1,RCB,49752,2,19.30,182
980931,1,RCB,46533,3,19.40,182
598063,1,Mumbai,54222,1,3.20,25
980931,2,Supergiants,46933,1,1.40,12
598063,1,Mumbai,8813,2,11.50,101
980931,2,Supergiants,8107,1,,12
598063,1,Mumbai,55296,3,12.40,108
980931,2,Supergiants,50281,2,2.30,18
598063,1,Mumbai,48405,4,15.50,138
980931,2,Supergiants,51096,3,14.40,109
598063,1,Mumbai,49040,5,16.40,144
980931,2,Supergiants,7593,4,15.50,120
598063,1,Mumbai,8999,6,17.50,151
980931,2,Supergiants,49193,5,18.30,164
598063,1,Mumbai,10130,7,19.30,164
980931,2,Supergiants,12894,6,18.50,165
598063,1,Mumbai,45105,8,19.60,166
980931,2,Supergiants,7520,7,19.30,169
598063,2,Royals,2281,1,0.50,5
980931,2,Supergiants,66116,8,19.40,169
598063,2,Royals,50483,2,3.40,22
598063,2,Royals,60806,3,4.40,26
598063,2,Royals,51096,4,5.40,28
598063,2,Royals,10125,5,9.10,58
598063,2,Royals,8726,6,12.50,88
598063,2,Royals,6253,7,19.10,144
1304087,1,KKR,35812,1,1.30,4
1304087,1,KKR,81147,2,4.30,22
1304047,1,Super Kings,95094,1,0.30,2
1304087,1,KKR,63522,3,7.20,35
1304047,1,Super Kings,58403,2,4.10,28
1304087,1,KKR,49039,4,7.30,35
1304047,1,Super Kings,8742,3,7.50,49
1304087,1,KKR,71331,5,13.10,83
1304047,1,Super Kings,8999,4,8.40,52
1304087,1,KKR,51012,6,13.40,83
1304047,1,Super Kings,74975,5,10.50,61
1304087,1,KKR,75591,7,19.20,145
1304087,1,KKR,70411,8,19.40,146
1304087,1,KKR,49108,9,19.50,146
1304087,2,Capitals,95315,1,0.10,0
1304047,2,KKR,81147,1,6.20,43
1304047,2,KKR,70411,2,9.60,76
1304087,2,Capitals,50771,2,1.30,17
1304047,2,KKR,51096,3,11.40,87
1304087,2,Capitals,48739,3,9.30,82
1304047,2,KKR,52241,4,17.30,123
1304087,2,Capitals,86109,4,10.60,84
1304087,2,Capitals,86165,5,11.10,84
1304087,2,Capitals,67455,6,14.60,113
548377,1,Royals,2281,1,1.40,9
548377,1,Royals,51096,2,5.20,31
548377,1,Royals,10553,3,11.20,84
548377,1,Royals,10125,4,13.60,105
548377,1,Royals,58116,5,18.50,148
548377,1,Royals,8726,6,19.50,160
829795,1,RCB,7568,1,3.10,20
829795,2,Mumbai,9900,1,3.60,29
829795,2,Mumbai,48405,2,8.10,63
829795,2,Mumbai,49040,3,14.20,133
829795,2,Mumbai,70633,4,15.40,143
829795,2,Mumbai,8999,5,17.30,174
829795,2,Mumbai,7139,6,18.20,178
829795,2,Mumbai,66101,7,19.20,184
1254058,1,Mumbai,48405,1,3.60,24
1254058,1,Mumbai,61990,2,10.60,94
1254058,1,Mumbai,54340,3,12.50,105
1254058,1,Mumbai,70633,4,15.60,135
1254058,1,Mumbai,75325,5,17.40,145
1254058,1,Mumbai,63224,6,19.10,158
1254058,1,Mumbai,49040,7,19.20,158
1254058,1,Mumbai,73871,8,19.40,158
1254058,1,Mumbai,95219,9,19.60,159
1254058,2,RCB,75311,1,4.20,36
1254058,2,RCB,80645,2,5.50,46
1254058,2,RCB,49752,3,12.30,98
1254058,2,RCB,54222,4,14.10,103
1254058,2,RCB,103588,5,14.60,106
1254058,2,RCB,44853,6,16.30,122
1254058,2,RCB,70691,7,18.50,152
1254058,2,RCB,46533,8,19.40,158
1216494,1,KKR,61999,1,1.30,3
1216494,1,KKR,70411,2,1.40,3
1216494,1,KKR,95316,3,2.20,3
1216494,1,KKR,82071,4,3.30,14
1216494,1,KKR,8813,5,8.40,32
1216494,1,KKR,64244,6,12.30,40
1216494,1,KKR,47055,7,15.40,57
1216494,1,KKR,67609,8,19.60,84
1216494,2,RCB,35812,1,6.20,46
1216494,2,RCB,100878,2,6.40,46
548316,1,Super Kings,49342,1,0.10,0
548316,1,Super Kings,46933,2,3.10,26
548316,1,Super Kings,15716,3,6.30,43
548316,1,Super Kings,8821,4,9.40,64
548316,1,Super Kings,49247,5,10.20,66
548316,1,Super Kings,7593,6,17.10,89
548316,1,Super Kings,45257,7,18.40,100
548316,1,Super Kings,12894,8,19.30,108
548316,2,Daredevils,12701,1,3.40,32
548316,2,Daredevils,7781,2,5.60,50
392239,1,Chargers,4176,1,0.30,0
392239,1,Chargers,12084,2,3.30,18
392239,1,Chargers,4382,3,8.50,58
392239,1,Chargers,48405,4,16.20,110
392239,1,Chargers,8163,5,16.60,115
392239,1,Chargers,9925,6,19.10,134
392239,2,RCB,2232,1,3.30,20
392239,2,RCB,51454,2,6.10,36
392239,2,RCB,47391,3,8.30,57
392239,2,RCB,2281,4,11.40,79
392239,2,RCB,44930,5,14.20,99
392239,2,RCB,49752,6,14.30,99
392239,2,RCB,3947,7,15.50,107
392239,2,RCB,48319,8,16.40,110
392239,2,RCB,10556,9,18.60,129
1254063,1,RCB,100878,1,2.50,19
1254063,1,RCB,103588,2,6.10,47
1254063,1,RCB,49752,3,12.10,91
1254063,1,RCB,46533,4,13.40,95
1254063,1,RCB,75311,5,15.50,105
1254063,1,RCB,44853,6,16.40,109
1254063,1,RCB,70691,7,19.10,136
1254063,1,RCB,54222,8,19.60,149
1254063,2,Sunrisers,51216,1,2.20,13
1254063,2,Sunrisers,48739,2,13.20,96
1254063,2,Sunrisers,52161,3,16.10,115
1254063,2,Sunrisers,51454,4,16.20,115
1254063,2,Sunrisers,104814,5,16.60,116
1254063,2,Sunrisers,63509,6,17.60,123
1254063,2,Sunrisers,59339,7,18.30,130
1254063,2,Sunrisers,79159,8,19.40,142
1254063,2,Sunrisers,15308,9,19.50,142
501234,1,Kings XI,7793,1,4.30,32
501234,1,Kings XI,10129,2,5.60,40
501234,1,Kings XI,4176,3,7.50,44
501234,1,Kings XI,47308,4,9.20,53
501234,1,Kings XI,11984,5,14.60,86
501234,1,Kings XI,8813,6,19.40,117
501234,2,KKR,2232,1,1.10,5
501234,2,KKR,47055,2,4.20,35
980985,1,Mumbai,61988,1,1.60,7
980985,1,Mumbai,8999,2,2.50,8
980985,1,Mumbai,48405,3,8.50,36
980985,1,Mumbai,70411,4,10.40,47
980985,1,Mumbai,53271,5,13.30,61
980985,1,Mumbai,63224,6,16.40,103
980985,1,Mumbai,49040,7,16.50,103
980985,1,Mumbai,49108,8,17.20,104
980985,1,Mumbai,53716,9,18.30,114
980985,2,Kings XI,9952,1,0.60,1
980985,2,Kings XI,51216,2,15.40,117
980985,2,Kings XI,54222,3,15.50,118
1082593,1,Guj Lions,52290,1,3.10,22
1082593,1,Guj Lions,10384,2,8.10,72
1082593,1,Guj Lions,35812,3,10.20,92
1082593,1,Guj Lions,8813,4,19.50,179
1178414,1,RCB,49752,1,2.30,11
1178414,1,RCB,46533,2,6.50,58
1178414,1,RCB,64767,3,12.40,99
1178414,1,RCB,9900,4,15.40,124
1178414,1,RCB,54212,5,16.30,126
1178414,1,RCB,66253,6,18.60,150
1178414,1,RCB,46597,7,19.50,160
1178414,2,Super Kings,10125,1,0.50,6
1178414,2,Super Kings,15716,2,0.60,6
1178414,2,Super Kings,46933,3,3.60,17
1178414,2,Super Kings,51482,4,5.50,28
1178414,2,Super Kings,8999,5,13.10,83
1178414,2,Super Kings,49247,6,16.40,108
1178414,2,Super Kings,45257,7,18.60,136
1178414,2,Super Kings,63477,8,19.60,160
598069,1,KKR,11920,1,4.30,25
598069,1,KKR,7773,2,7.10,42
598069,1,KKR,47055,3,10.40,59
598069,1,KKR,2232,4,15.10,89
598069,1,KKR,45358,5,16.10,95
598069,1,KKR,12619,6,18.10,111
598069,1,KKR,49039,7,19.10,121
598069,2,Sunrisers,15887,1,11.30,89
598069,2,Sunrisers,9900,2,13.30,100
598069,2,Sunrisers,12049,3,14.20,103
598069,2,Sunrisers,62182,4,15.30,108
598069,2,Sunrisers,49193,5,17.50,112
1178412,1,Kings XI,60530,1,1.40,13
1178412,1,Kings XI,59599,2,4.50,42
1178412,1,Kings XI,53891,3,7.10,61
1178412,1,Kings XI,7568,4,12.20,106
1178412,1,Kings XI,72103,5,12.60,106
1178412,1,Kings XI,59601,6,16.30,129
1178412,1,Kings XI,12894,7,19.10,151
1178412,2,Capitals,95315,1,3.10,24
1178412,2,Capitals,15887,2,13.30,116
1178412,2,Capitals,86165,3,15.10,128
1178412,2,Capitals,48155,4,18.30,155
1178412,2,Capitals,67455,5,18.40,156
1254073,1,Royals,53271,1,2.30,14
1254073,1,Royals,66358,2,3.50,16
1254073,1,Royals,53891,3,4.30,18
1254073,1,Royals,60806,4,7.20,43
1254073,1,Royals,96392,5,13.30,109
1254073,1,Royals,74975,6,15.30,133
1254073,1,Royals,60628,7,18.60,170
1254073,1,Royals,61832,8,19.10,170
1254073,1,Royals,101780,9,19.20,170
598051,1,Super Kings,49342,1,5.20,45
598051,1,Super Kings,6256,2,17.20,178
598051,1,Super Kings,7593,3,17.40,183
598051,2,Sunrisers,15887,1,1.50,11
598051,2,Sunrisers,9587,2,5.30,46
598051,2,Sunrisers,62182,3,7.50,55
598051,2,Sunrisers,44829,4,8.20,62
598051,2,Sunrisers,9900,5,8.60,64
598051,2,Sunrisers,49193,6,12.50,99
598051,2,Sunrisers,12562,7,15.20,110
598051,2,Sunrisers,47154,8,19.50,143
1175370,1,Mumbai,58406,1,2.30,8
1175370,1,Mumbai,48405,2,7.10,45
1175370,1,Mumbai,7716,3,8.30,50
1175370,1,Mumbai,63224,4,16.40,112
1175370,1,Mumbai,61990,5,17.60,125
1175370,2,Super Kings,8999,1,0.40,1
1175370,2,Super Kings,10125,2,1.20,6
1175370,2,Super Kings,15716,3,4.60,33
1175370,2,Super Kings,7593,4,14.10,87
1175370,2,Super Kings,49247,5,14.40,89
1175370,2,Super Kings,51482,6,17.10,108
1175370,2,Super Kings,45257,7,17.50,115
1175370,2,Super Kings,62022,8,19.10,122
501243,1,Chargers,49361,1,2.50,19
501243,1,Chargers,15887,2,8.50,58
501243,1,Chargers,9587,3,11.60,87
501243,1,Chargers,45222,4,17.30,158
501243,1,Chargers,12018,5,18.20,161
501243,2,Daredevils,35812,1,0.20,0
501243,2,Daredevils,12701,2,3.20,15
501243,2,Daredevils,8163,3,5.40,25
501243,2,Daredevils,12036,4,10.20,86
501243,2,Daredevils,7781,5,16.20,153
501243,2,Daredevils,11399,6,17.50,168
392199,1,KKR,10384,1,0.10,0
392199,1,KKR,6253,2,5.50,45
392199,1,KKR,2024,3,8.30,54
392199,1,KKR,7568,4,11.20,70
392199,1,KKR,51216,5,16.30,110
392199,1,KKR,7704,6,17.40,118
392199,2,RCB,52539,1,11.10,69
392199,2,RCB,2232,2,12.40,77
392199,2,RCB,49752,3,15.40,106
392199,2,RCB,8107,4,15.60,107
392199,2,RCB,47391,5,18.50,129
598023,1,Royals,10125,1,2.20,10
598023,1,Royals,51096,2,5.20,26
598023,1,Royals,10553,3,9.50,66
598023,1,Royals,2281,4,14.40,97
598043,1,Royals,51096,1,3.10,20
1136606,1,Sunrisers,49532,1,3.30,18
598023,1,Royals,6253,5,15.20,105
598043,1,Royals,50483,2,4.30,27
1136606,1,Sunrisers,15887,2,15.60,141
598023,1,Royals,50483,6,16.30,108
598043,1,Royals,10125,3,10.50,71
1136606,1,Sunrisers,51088,3,16.10,141
598023,1,Royals,8726,7,16.60,110
598043,1,Royals,8726,4,12.20,83
1136606,1,Sunrisers,51454,4,18.30,160
598023,1,Royals,12020,8,17.40,111
598043,1,Royals,60806,5,17.40,117
1136606,2,Super Kings,10125,1,13.30,134
598023,1,Royals,17780,9,18.10,112
598043,1,Royals,6377,6,19.30,126
1136606,2,Super Kings,15716,2,14.10,137
598023,1,Royals,9815,10,19.40,117
598043,2,KKR,7773,1,5.30,41
598023,2,RCB,7419,1,6.40,53
598043,2,KKR,11920,2,7.10,55
598023,2,RCB,49752,2,7.40,57
598023,2,RCB,46533,3,8.60,64
829813,1,Daredevils,71331,1,6.20,55
829813,1,Daredevils,58406,2,11.20,110
829813,1,Daredevils,7716,3,13.50,137
829813,1,Daredevils,51482,4,14.20,139
829813,1,Daredevils,47023,5,15.20,141
1359487,1,Titans,51216,1,4.20,33
1359487,1,Titans,95316,2,11.40,100
1359487,1,Titans,77887,3,13.30,118
1359487,1,Titans,102753,4,17.30,153
1359487,2,KKR,90143,1,2.30,20
1359487,2,KKR,94125,2,3.60,28
1359487,2,KKR,70411,3,13.10,128
1359487,2,KKR,81147,4,15.50,154
1359487,2,KKR,51012,5,16.10,155
1359487,2,KKR,49039,6,16.20,155
1359487,2,KKR,63477,7,16.30,155
980989,1,Supergiants,51096,1,2.40,19
980989,1,Supergiants,48671,2,4.30,26
980989,1,Supergiants,15317,3,9.40,67
980989,1,Supergiants,35384,4,10.30,74
980989,1,Supergiants,11399,5,13.50,87
980989,1,Supergiants,49193,6,16.20,102
980989,2,KKR,8742,1,0.10,5
980989,2,KKR,7773,2,0.30,8
548367,1,RCB,7568,1,2.20,8
548367,1,RCB,49752,2,2.40,11
548367,1,RCB,15317,3,6.30,47
548367,1,RCB,46533,4,11.30,87
548367,1,RCB,7419,5,17.30,133
548367,1,RCB,10556,6,17.50,134
548367,2,Mumbai,1934,1,0.50,2
548367,2,Mumbai,2347,2,1.20,4
548367,2,Mumbai,48405,3,3.40,19
548367,2,Mumbai,8813,4,7.50,44
548367,2,Mumbai,45554,5,8.50,51
548353,1,KKR,7773,1,12.30,113
548353,1,KKR,10384,2,13.40,115
548353,1,KKR,2232,3,15.20,122
548353,1,KKR,15473,4,18.10,134
548353,1,KKR,7704,5,18.60,141
548353,2,Warriors,8876,1,1.10,10
548353,2,Warriors,8742,2,3.40,28
548353,2,Warriors,51454,3,6.40,49
548353,2,Warriors,7630,4,7.40,53
548353,2,Warriors,50281,5,8.20,55
548353,2,Warriors,2024,6,17.40,128
548353,2,Warriors,50121,7,18.30,131
548353,2,Warriors,47023,8,19.40,139
598013,1,KKR,11920,1,7.40,59
598013,1,KKR,7773,2,13.40,102
598013,1,KKR,47055,3,18.40,169
598013,1,KKR,2232,4,19.60,180
598013,2,Sunrisers,9900,1,8.60,57
598013,2,Sunrisers,12049,2,10.30,68
598013,2,Sunrisers,9587,3,11.10,71
598013,2,Sunrisers,49361,4,15.30,107
598013,2,Sunrisers,59215,5,16.60,115
598013,2,Sunrisers,49193,6,18.40,124
598013,2,Sunrisers,62182,7,19.30,127
980921,1,RCB,7568,1,0.30,0
980921,1,RCB,46533,2,11.20,107
980921,1,RCB,10125,3,16.20,170
980921,1,RCB,71335,4,16.50,172
980921,1,RCB,49752,5,18.10,177
980921,2,Daredevils,71331,1,0.60,11
980921,2,Daredevils,60806,2,5.40,50
980921,2,Daredevils,58406,3,18.20,184
729301,1,Sunrisers,15887,1,6.20,56
729301,2,Daredevils,58406,1,11.20,99
729301,2,Daredevils,49342,2,12.20,103
729301,2,Daredevils,8813,3,16.40,135
729301,2,Daredevils,8107,4,16.50,135
598026,1,Royals,51096,1,7.20,71
598026,1,Royals,8726,2,9.30,84
598040,1,KKR,7773,1,0.20,4
598026,1,Royals,2281,3,13.20,113
598040,1,KKR,11920,2,2.20,16
598026,1,Royals,10125,4,17.30,159
598040,1,KKR,15473,3,5.50,37
598026,2,Super Kings,49342,1,2.30,22
598040,1,KKR,47055,4,7.40,48
598026,2,Super Kings,15716,2,12.40,112
598040,1,KKR,2232,5,8.30,50
598026,2,Super Kings,6256,3,16.10,154
598026,2,Super Kings,49247,4,16.30,154
598040,1,KKR,54479,6,15.20,84
598026,2,Super Kings,7593,5,18.60,175
598040,1,KKR,44876,7,18.20,114
598040,2,Daredevils,7781,1,3.40,23
598040,2,Daredevils,6315,2,4.10,27
598040,2,Daredevils,61988,3,16.50,122
981017,1,Guj Lions,56438,1,0.60,7
981017,1,Guj Lions,15716,2,3.20,19
981017,1,Guj Lions,8813,3,8.50,63
981017,1,Guj Lions,10384,4,11.60,81
981017,1,Guj Lions,45554,5,12.40,83
981017,1,Guj Lions,35812,6,17.30,134
981017,1,Guj Lions,45257,7,19.30,158
981017,2,Sunrisers,15887,1,1.10,6
981017,2,Sunrisers,47078,2,4.10,33
981017,2,Sunrisers,7716,3,8.20,61
981017,2,Sunrisers,64479,4,11.10,75
981017,2,Sunrisers,49028,5,12.30,84
981017,2,Sunrisers,12701,6,15.50,117
1175367,1,Super Kings,8999,1,1.60,1
1175367,1,Super Kings,10125,2,3.40,14
1175367,1,Super Kings,51482,3,4.50,27
1175367,1,Super Kings,15716,4,13.40,88
1175367,1,Super Kings,45257,5,18.30,144
1175367,2,Royals,51096,1,0.20,0
1175367,2,Royals,60806,2,2.60,14
1175367,2,Royals,53271,3,3.10,14
1175367,2,Royals,61999,4,9.60,75
1175367,2,Royals,50281,5,13.20,94
1175367,2,Royals,60737,6,16.10,120
1175367,2,Royals,53320,7,19.10,164
1175367,2,Royals,56596,8,19.50,166
548366,1,Chargers,9900,1,5.60,47
548366,1,Chargers,9587,2,6.60,49
1175363,1,Royals,53271,1,3.20,15
548366,1,Chargers,15887,3,16.60,145
1175363,1,Royals,51096,2,15.50,134
548366,1,Chargers,44853,4,19.50,189
1082640,1,Guj Lions,45554,1,3.10,21
1175363,2,Sunrisers,48739,1,9.40,110
548366,2,Kings XI,50884,1,2.20,7
1082640,1,Guj Lions,15716,2,5.50,46
1175363,2,Sunrisers,52161,2,10.60,117
548366,2,Kings XI,10129,2,4.40,26
1082640,1,Guj Lions,75325,3,6.30,56
1175363,2,Sunrisers,51088,3,14.40,164
548366,2,Kings XI,59601,3,7.20,56
1082640,1,Guj Lions,8813,4,16.10,148
1175363,2,Sunrisers,63509,4,15.30,167
548366,2,Kings XI,4173,4,12.20,100
1082640,1,Guj Lions,35812,5,18.30,180
1175363,2,Sunrisers,51454,5,15.40,167
1082640,2,Daredevils,60806,1,1.30,11
548366,2,Kings XI,55402,5,16.10,141
1082640,2,Daredevils,86165,2,1.50,15
548366,2,Kings XI,47185,6,16.40,149
1082640,2,Daredevils,59600,3,7.30,72
1082640,2,Daredevils,10238,4,9.60,92
1082640,2,Daredevils,51057,5,11.40,104
1082640,2,Daredevils,62457,6,13.50,121
1082640,2,Daredevils,64244,7,18.20,182
1082640,2,Daredevils,71331,8,19.20,189
1082606,1,Guj Lions,45554,1,0.20,1
1082606,1,Guj Lions,15716,2,11.10,81
1082606,1,Guj Lions,10384,3,13.40,99
1082606,1,Guj Lions,75325,4,17.40,153
1082606,2,Mumbai,9900,1,0.20,0
1082606,2,Mumbai,70411,2,9.20,85
1082606,2,Mumbai,53271,3,11.10,92
1082606,2,Mumbai,49040,4,18.10,160
1304083,1,Super Giants,58406,1,3.60,27
1304083,1,Super Giants,51454,2,11.50,85
1304083,1,Super Giants,54212,3,12.50,102
1304083,1,Super Giants,63224,4,13.10,103
1304083,1,Super Giants,64479,5,15.30,121
1304083,1,Super Giants,102735,6,19.40,168
1304083,2,Mumbai,75325,1,7.10,49
1304083,2,Mumbai,95429,2,8.30,54
1304083,2,Mumbai,48405,3,9.40,58
1304083,2,Mumbai,61990,4,11.20,67
1304083,2,Mumbai,104396,5,17.50,124
1304083,2,Mumbai,49040,6,19.10,131
1304083,2,Mumbai,59261,7,19.30,132
1304083,2,Mumbai,80807,8,19.40,132
1304113,1,Titans,95316,1,2.30,21
1304113,1,Titans,49024,2,5.20,38
1304113,1,Titans,51216,3,8.30,62
1304113,1,Titans,53891,4,16.20,123
1304113,1,Titans,60628,5,17.30,132
1304113,2,RCB,46933,1,14.30,115
1304113,2,RCB,49752,2,16.40,146
1254080,1,Sunrisers,52161,1,3.20,22
1254080,1,Sunrisers,48739,2,17.10,128
1254080,1,Sunrisers,51454,3,17.50,134
1254080,2,Super Kings,95094,1,12.60,129
1254080,2,Super Kings,46597,2,14.50,148
1254080,2,Super Kings,46933,3,14.60,148
1136614,1,Sunrisers,52539,1,8.40,79
1136614,1,Sunrisers,51088,2,12.50,127
1136614,1,Sunrisers,15887,3,15.10,141
1136614,1,Sunrisers,15473,4,16.20,147
1136614,1,Sunrisers,62457,5,18.10,161
1136614,1,Sunrisers,51454,6,19.10,168
1136614,1,Sunrisers,48277,7,19.40,172
1136614,1,Sunrisers,79159,8,19.50,172
1136614,1,Sunrisers,54282,9,19.60,172
1136614,2,KKR,49039,1,3.40,52
1136614,2,KKR,54340,2,13.10,119
1136614,2,KKR,8742,3,16.30,149
1136614,2,KKR,51012,4,17.40,160
1136614,2,KKR,70411,5,19.20,172
548342,1,Daredevils,6315,1,13.10,135
548342,1,Daredevils,7781,2,15.10,153
548342,1,Daredevils,11399,3,15.30,154
548342,1,Daredevils,44930,4,18.10,195
548342,1,Daredevils,53582,5,18.20,195
548342,2,Mumbai,47065,1,0.30,0
548342,2,Mumbai,1934,2,2.30,19
548342,2,Mumbai,48405,3,3.10,19
548342,2,Mumbai,8813,4,12.50,115
548342,2,Mumbai,8999,5,15.10,139
548342,2,Mumbai,49040,6,15.20,139
548342,2,Mumbai,9492,7,16.20,144
548342,2,Mumbai,7139,8,19.30,168
548342,2,Mumbai,45105,9,19.60,170
1359504,1,Titans,95316,1,1.20,4
1359504,1,Titans,51216,2,10.30,72
1359504,1,Titans,77887,3,11.40,77
1359504,1,Titans,63509,4,14.60,92
1359504,1,Titans,70633,5,19.20,132
1359504,1,Titans,53891,6,19.60,135
